caregiver_id,week,stressLevel,sleepQualityHoursPerWeek,workloadHoursPerWeek,careQuality
18,65,1.53045,33.6,53.564760040536655,0.5
19,65,1.53045,33.6,52.9029316088302,0.5
20,65,1.285425,30.8,0.0,0.5
21,65,1.394325,36.400000000000006,47.67362808357228,0.5
22,65,1.53045,33.6,57.47791964155847,0.5
23,65,1.721025,30.8,60.8,0.5
24,65,1.53045,33.6,56.03306275039747,0.5
25,65,1.176525,39.2,20.0,0.5
26,65,1.394325,36.400000000000006,45.21033288546946,0.5
27,65,1.394325,39.2,44.701834006835114,0.5
28,65,1.721025,30.8,60.8,0.5
29,65,1.53045,33.6,51.346509469513,0.5
30,65,1.394325,36.400000000000006,47.36530638974226,0.5
31,65,1.394325,39.2,44.63602070414257,0.5
32,65,1.176525,39.2,20.0,0.5
33,65,1.285425,30.8,4.799999999999997,0.5
34,65,1.53045,30.8,58.820435252575045,0.5
35,65,1.721025,30.8,60.8,0.5
36,65,1.53045,30.8,52.8,0.5
37,65,1.285425,30.8,0.0,0.5
38,65,1.53045,33.6,54.43587679667144,0.5
39,65,1.394325,39.2,44.63602070414257,0.5
40,65,1.394325,36.400000000000006,47.53588113871123,0.5
41,65,1.285425,30.8,4.799999999999997,0.5
42,65,1.721025,30.8,60.8,0.5
43,65,1.285425,30.8,0.0,0.5
44,65,1.394325,39.2,41.93046320572131,0.5
45,65,1.394325,39.2,43.63667704347065,0.5
46,65,1.285425,30.8,0.0,0.5
47,65,1.721025,30.8,60.8,0.5
48,65,1.721025,30.8,60.8,0.5
49,65,1.285425,30.8,0.0,0.5
50,65,1.285425,30.8,0.0,0.5
51,65,1.176525,39.2,20.0,0.5
52,65,1.285425,30.8,0.0,0.5
53,65,1.394325,39.2,41.93046320572131,0.5
54,65,1.394325,36.400000000000006,48.520167687425165,0.5
55,65,1.285425,30.8,0.0,0.5
56,65,1.721025,30.8,60.8,0.5
57,65,1.285425,30.8,0.0,0.5
58,65,1.285425,30.8,0.0,0.5
59,65,1.53045,33.6,52.9029316088302,0.5
60,65,1.285425,30.8,0.0,0.5
61,65,1.394325,30.8,36.8,0.5
62,65,1.394325,36.400000000000006,47.39755338666316,0.5
63,65,1.721025,30.8,60.8,0.5
64,65,1.285425,30.8,0.0,0.5
65,65,1.53045,33.6,55.3242452534165,0.5
66,65,1.721025,30.8,60.8,0.5
67,65,1.394325,36.400000000000006,47.39755338666316,0.5
68,65,1.721025,30.8,60.8,0.5
69,65,1.53045,30.8,52.8,0.5
70,65,1.53045,33.6,55.193249434221954,0.5
71,65,1.394325,36.400000000000006,45.21033288546946,0.5
72,65,1.721025,30.8,60.8,0.5
73,65,1.721025,30.8,60.8,0.5
74,65,1.176525,39.2,20.0,0.5
75,65,1.53045,33.6,54.249686946825996,0.5
76,65,1.394325,39.2,43.63667704347065,0.5
77,65,1.721025,30.8,60.8,0.5
78,65,1.394325,36.400000000000006,45.76771329709787,0.5
79,65,1.394325,36.400000000000006,44.975784152246064,0.5
80,65,1.394325,36.400000000000006,50.29571758934497,0.5
81,65,1.176525,39.2,20.0,0.5
82,65,1.394325,36.400000000000006,47.67362808357228,0.5
83,65,1.53045,33.6,53.564760040536655,0.5
84,65,1.176525,39.2,20.0,0.5
85,65,1.394325,30.8,36.8,0.5
86,65,1.53045,30.8,58.820435252575045,0.5
87,65,1.394325,36.400000000000006,48.520167687425165,0.5
88,65,1.721025,30.8,60.8,0.5
89,65,1.394325,39.2,44.701834006835114,0.5
90,65,1.53045,33.6,55.06251600413091,0.5
91,65,1.394325,39.2,44.701834006835114,0.5
92,65,1.285425,30.8,0.0,0.5
93,65,1.394325,36.400000000000006,47.39755338666316,0.5
94,65,1.53045,33.6,56.22056759107417,0.5
95,65,1.394325,36.400000000000006,47.67362808357228,0.5
96,65,1.721025,30.8,60.8,0.5
97,65,1.53045,33.6,52.9029316088302,0.5
98,65,1.721025,30.8,60.8,0.5
99,65,1.176525,39.2,20.0,0.5
100,65,1.53045,30.8,52.8,0.5
1,66,1.721025,30.8,60.8,0.5
2,66,1.721025,30.8,60.8,0.5
3,66,1.53045,33.6,55.3242452534165,0.5
4,66,1.721025,30.8,60.8,0.5
5,66,1.53045,33.6,52.207577606666426,0.5
6,66,1.53045,33.6,55.06251600413091,0.5
7,66,1.176525,39.2,20.0,0.5
8,66,1.285425,30.8,0.0,0.5
9,66,1.53045,33.6,51.87418645091668,0.5
10,66,1.394325,36.400000000000006,47.99296513871124,0.5
11,66,1.721025,30.8,60.8,0.5
12,66,1.53045,33.6,56.92428359107417,0.5
13,66,1.285425,30.8,0.0,0.5
14,66,1.721025,30.8,60.8,0.5
15,66,1.176525,39.2,20.0,0.5
16,66,1.721025,30.8,60.8,0.5
17,66,1.394325,30.8,36.8,0.5
18,66,1.53045,33.6,53.564760040536655,0.5
19,66,1.53045,33.6,53.1375036088302,0.5
20,66,1.285425,30.8,0.0,0.5
21,66,1.394325,36.400000000000006,47.90217008357229,0.5
22,66,1.53045,33.6,57.47791964155847,0.5
23,66,1.721025,30.8,60.8,0.5
24,66,1.53045,33.6,56.26763475039747,0.5
25,66,1.176525,39.2,20.0,0.5
26,66,1.394325,36.400000000000006,45.667416885469464,0.5
27,66,1.394325,39.2,44.701834006835114,0.5
28,66,1.721025,30.8,60.8,0.5
29,66,1.53045,33.6,51.346509469513,0.5
30,66,1.394325,36.400000000000006,47.59384838974226,0.5
31,66,1.394325,39.2,44.63602070414257,0.5
32,66,1.176525,39.2,20.0,0.5
33,66,1.285425,30.8,0.0,0.5
34,66,1.53045,30.8,58.820435252575045,0.5
35,66,1.721025,30.8,60.8,0.5
36,66,1.53045,30.8,52.8,0.5
37,66,1.285425,30.8,0.0,0.5
38,66,1.53045,33.6,54.43587679667144,0.5
39,66,1.394325,39.2,44.63602070414257,0.5
40,66,1.394325,36.400000000000006,47.99296513871124,0.5
41,66,1.285425,30.8,0.0,0.5
42,66,1.721025,30.8,60.8,0.5
43,66,1.285425,30.8,0.0,0.5
44,66,1.394325,39.2,41.93046320572131,0.5
45,66,1.394325,39.2,43.63667704347065,0.5
46,66,1.285425,30.8,0.0,0.5
47,66,1.721025,30.8,60.8,0.5
48,66,1.721025,30.8,60.8,0.5
49,66,1.285425,30.8,4.799999999999997,0.5
50,66,1.285425,30.8,0.0,0.5
51,66,1.176525,39.2,20.0,0.5
52,66,1.285425,30.8,0.0,0.5
53,66,1.394325,39.2,41.93046320572131,0.5
54,66,1.394325,36.400000000000006,48.520167687425165,0.5
55,66,1.285425,30.8,0.0,0.5
56,66,1.721025,30.8,60.8,0.5
57,66,1.53045,30.8,44.8,0.5
58,66,1.285425,30.8,0.0,0.5
59,66,1.53045,33.6,53.1375036088302,0.5
60,66,1.285425,30.8,0.0,0.5
61,66,1.394325,30.8,36.8,0.5
62,66,1.394325,36.400000000000006,48.08317938666317,0.5
63,66,1.721025,30.8,60.8,0.5
64,66,1.285425,30.8,0.0,0.5
65,66,1.53045,33.6,55.3242452534165,0.5
66,66,1.721025,30.8,60.8,0.5
67,66,1.394325,36.400000000000006,48.08317938666317,0.5
68,66,1.721025,30.8,60.8,0.5
69,66,1.53045,30.8,52.8,0.5
70,66,1.53045,33.6,55.193249434221954,0.5
71,66,1.394325,36.400000000000006,45.667416885469464,0.5
72,66,1.721025,30.8,60.8,0.5
73,66,1.721025,30.8,60.8,0.5
74,66,1.176525,39.2,20.0,0.5
75,66,1.53045,33.6,54.718830946825996,0.5
76,66,1.394325,39.2,43.63667704347065,0.5
77,66,1.721025,30.8,60.8,0.5
78,66,1.394325,36.400000000000006,45.76771329709787,0.5
79,66,1.394325,36.400000000000006,45.20432615224607,0.5
80,66,1.394325,36.400000000000006,50.29571758934497,0.5
81,66,1.176525,39.2,20.0,0.5
82,66,1.394325,36.400000000000006,47.90217008357229,0.5
83,66,1.53045,33.6,53.564760040536655,0.5
84,66,1.176525,39.2,20.0,0.5
85,66,1.394325,30.8,36.8,0.5
86,66,1.53045,30.8,58.820435252575045,0.5
87,66,1.394325,36.400000000000006,48.520167687425165,0.5
88,66,1.721025,30.8,60.8,0.5
89,66,1.394325,39.2,44.701834006835114,0.5
90,66,1.53045,33.6,55.06251600413091,0.5
91,66,1.394325,39.2,44.701834006835114,0.5
92,66,1.53045,30.8,44.8,0.5
93,66,1.394325,36.400000000000006,48.08317938666317,0.5
94,66,1.53045,33.6,56.92428359107417,0.5
95,66,1.394325,36.400000000000006,47.90217008357229,0.5
96,66,1.721025,30.8,60.8,0.5
97,66,1.53045,33.6,53.1375036088302,0.5
98,66,1.721025,30.8,60.8,0.5
99,66,1.176525,39.2,20.0,0.5
100,66,1.53045,30.8,52.8,0.5
1,67,1.721025,30.8,60.8,0.5
2,67,1.721025,30.8,60.8,0.5
3,67,1.53045,33.6,55.3242452534165,0.5
4,67,1.721025,30.8,60.8,0.5
5,67,1.53045,33.6,52.207577606666426,0.5
6,67,1.53045,33.6,55.06251600413091,0.5
7,67,1.176525,39.2,20.0,0.5
8,67,1.285425,30.8,0.0,0.5
9,67,1.53045,33.6,51.87418645091668,0.5
10,67,1.394325,36.400000000000006,47.99296513871124,0.5
11,67,1.721025,30.8,60.8,0.5
12,67,1.53045,33.6,56.92428359107417,0.5
13,67,1.285425,30.8,0.0,0.5
14,67,1.721025,30.8,60.8,0.5
15,67,1.176525,39.2,20.0,0.5
16,67,1.721025,30.8,60.8,0.5
17,67,1.394325,30.8,36.8,0.5
18,67,1.53045,33.6,53.564760040536655,0.5
19,67,1.53045,33.6,53.1375036088302,0.5
20,67,1.285425,30.8,0.0,0.5
21,67,1.394325,36.400000000000006,47.90217008357229,0.5
22,67,1.53045,33.6,57.47791964155847,0.5
23,67,1.721025,30.8,60.8,0.5
24,67,1.53045,33.6,56.26763475039747,0.5
25,67,1.176525,39.2,20.0,0.5
26,67,1.394325,36.400000000000006,45.667416885469464,0.5
27,67,1.394325,39.2,44.701834006835114,0.5
28,67,1.721025,30.8,60.8,0.5
29,67,1.53045,33.6,51.346509469513,0.5
30,67,1.394325,36.400000000000006,47.59384838974226,0.5
31,67,1.394325,39.2,44.63602070414257,0.5
32,67,1.176525,39.2,20.0,0.5
33,67,1.285425,30.8,0.0,0.5
34,67,1.53045,30.8,58.820435252575045,0.5
35,67,1.721025,30.8,60.8,0.5
36,67,1.53045,30.8,52.8,0.5
37,67,1.285425,30.8,0.0,0.5
38,67,1.53045,33.6,54.43587679667144,0.5
39,67,1.394325,39.2,44.63602070414257,0.5
40,67,1.394325,36.400000000000006,47.99296513871124,0.5
41,67,1.285425,30.8,0.0,0.5
42,67,1.721025,30.8,60.8,0.5
43,67,1.285425,30.8,0.0,0.5
44,67,1.394325,39.2,41.93046320572131,0.5
45,67,1.394325,39.2,43.63667704347065,0.5
46,67,1.285425,30.8,0.0,0.5
47,67,1.721025,30.8,60.8,0.5
48,67,1.721025,30.8,60.8,0.5
49,67,1.285425,30.8,4.799999999999997,0.5
50,67,1.285425,30.8,0.0,0.5
51,67,1.176525,39.2,20.0,0.5
52,67,1.285425,30.8,0.0,0.5
53,67,1.394325,39.2,41.93046320572131,0.5
54,67,1.394325,36.400000000000006,48.520167687425165,0.5
55,67,1.285425,30.8,0.0,0.5
56,67,1.721025,30.8,60.8,0.5
57,67,1.53045,30.8,44.8,0.5
58,67,1.285425,30.8,0.0,0.5
59,67,1.53045,33.6,53.1375036088302,0.5
60,67,1.285425,30.8,0.0,0.5
61,67,1.394325,30.8,36.8,0.5
62,67,1.394325,36.400000000000006,48.08317938666317,0.5
63,67,1.721025,30.8,60.8,0.5
64,67,1.285425,30.8,0.0,0.5
65,67,1.53045,33.6,55.3242452534165,0.5
66,67,1.721025,30.8,60.8,0.5
67,67,1.394325,36.400000000000006,48.08317938666317,0.5
68,67,1.721025,30.8,60.8,0.5
69,67,1.53045,30.8,52.8,0.5
70,67,1.53045,33.6,55.193249434221954,0.5
71,67,1.394325,36.400000000000006,45.667416885469464,0.5
72,67,1.721025,30.8,60.8,0.5
73,67,1.721025,30.8,60.8,0.5
74,67,1.176525,39.2,20.0,0.5
75,67,1.53045,33.6,54.718830946825996,0.5
76,67,1.394325,39.2,43.63667704347065,0.5
77,67,1.721025,30.8,60.8,0.5
78,67,1.394325,36.400000000000006,45.76771329709787,0.5
79,67,1.394325,36.400000000000006,45.20432615224607,0.5
80,67,1.394325,36.400000000000006,50.29571758934497,0.5
81,67,1.176525,39.2,20.0,0.5
82,67,1.394325,36.400000000000006,47.90217008357229,0.5
83,67,1.53045,33.6,53.564760040536655,0.5
84,67,1.176525,39.2,20.0,0.5
85,67,1.394325,30.8,36.8,0.5
86,67,1.53045,30.8,58.820435252575045,0.5
87,67,1.394325,36.400000000000006,48.520167687425165,0.5
88,67,1.721025,30.8,60.8,0.5
89,67,1.394325,39.2,44.701834006835114,0.5
90,67,1.53045,33.6,55.06251600413091,0.5
91,67,1.394325,39.2,44.701834006835114,0.5
92,67,1.53045,30.8,44.8,0.5
93,67,1.394325,36.400000000000006,48.08317938666317,0.5
94,67,1.53045,33.6,56.92428359107417,0.5
95,67,1.394325,36.400000000000006,47.90217008357229,0.5
96,67,1.721025,30.8,60.8,0.5
97,67,1.53045,33.6,53.1375036088302,0.5
98,67,1.721025,30.8,60.8,0.5
99,67,1.176525,39.2,20.0,0.5
100,67,1.53045,30.8,52.8,0.5
1,68,1.721025,30.8,60.8,0.5
2,68,1.721025,30.8,60.8,0.5
3,68,1.53045,33.6,56.4971052534165,0.5
4,68,1.721025,30.8,60.8,0.5
5,68,1.53045,33.6,52.207577606666426,0.5
6,68,1.53045,33.6,55.06251600413091,0.5
7,68,1.176525,39.2,20.0,0.5
8,68,1.285425,30.8,0.0,0.5
9,68,1.53045,33.6,52.311330450916685,0.5
10,68,1.394325,36.400000000000006,48.450049138711236,0.5
11,68,1.721025,30.8,60.8,0.5
12,68,1.53045,33.6,57.15885559107417,0.5
13,68,1.285425,30.8,0.0,0.5
14,68,1.721025,30.8,60.8,0.5
15,68,1.176525,39.2,20.0,0.5
16,68,1.721025,30.8,60.8,0.5
17,68,1.31265,30.8,20.799999999999997,0.5
18,68,1.53045,33.6,54.22047604053665,0.5
19,68,1.53045,33.6,53.3720756088302,0.5
20,68,1.285425,30.8,0.0,0.5
21,68,1.394325,36.400000000000006,48.130712083572284,0.5
22,68,1.53045,30.8,58.18163564155847,0.5
23,68,1.721025,30.8,60.8,0.5
24,68,1.53045,33.6,56.97135075039747,0.5
25,68,1.176525,39.2,20.0,0.5
26,68,1.394325,36.400000000000006,46.124500885469466,0.5
27,68,1.394325,36.400000000000006,45.158918006835115,0.5
28,68,1.721025,30.8,60.8,0.5
29,68,1.53045,33.6,51.581081469513,0.5
30,68,1.394325,36.400000000000006,47.82239038974227,0.5
31,68,1.394325,36.400000000000006,44.864562704142564,0.5
32,68,1.176525,39.2,20.0,0.5
33,68,1.285425,30.8,0.0,0.5
34,68,1.53045,30.8,59.03900725257505,0.5
35,68,1.721025,30.8,60.8,0.5
36,68,1.53045,30.8,52.8,0.5
37,68,1.285425,30.8,0.0,0.5
38,68,1.53045,33.6,55.37416479667144,0.5
39,68,1.394325,36.400000000000006,44.864562704142564,0.5
40,68,1.394325,36.400000000000006,48.450049138711236,0.5
41,68,1.285425,30.8,0.0,0.5
42,68,1.721025,30.8,60.8,0.5
43,68,1.285425,30.8,0.0,0.5
44,68,1.394325,39.2,42.159005205721314,0.5
45,68,1.394325,39.2,44.09376104347065,0.5
46,68,1.285425,30.8,0.0,0.5
47,68,1.721025,30.8,60.8,0.5
48,68,1.721025,30.8,60.8,0.5
49,68,1.285425,30.8,0.0,0.5
50,68,1.285425,30.8,0.0,0.5
51,68,1.176525,39.2,20.0,0.5
52,68,1.285425,30.8,0.0,0.5
53,68,1.394325,39.2,42.159005205721314,0.5
54,68,1.394325,36.400000000000006,49.66287768742516,0.5
55,68,1.285425,30.8,0.0,0.5
56,68,1.721025,30.8,60.8,0.5
57,68,1.53045,30.8,44.8,0.5
58,68,1.53045,30.8,44.8,0.5
59,68,1.53045,33.6,53.3720756088302,0.5
60,68,1.285425,30.8,0.0,0.5
61,68,1.31265,30.8,20.799999999999997,0.5
62,68,1.394325,36.400000000000006,48.76880538666316,0.5
63,68,1.721025,30.8,60.8,0.5
64,68,1.285425,30.8,0.0,0.5
65,68,1.53045,33.6,56.4971052534165,0.5
66,68,1.721025,30.8,60.8,0.5
67,68,1.394325,36.400000000000006,48.76880538666316,0.5
68,68,1.721025,30.8,60.8,0.5
69,68,1.53045,30.8,52.8,0.5
70,68,1.53045,33.6,55.896965434221954,0.5
71,68,1.394325,36.400000000000006,46.124500885469466,0.5
72,68,1.721025,30.8,60.8,0.5
73,68,1.721025,30.8,60.8,0.5
74,68,1.176525,39.2,20.0,0.5
75,68,1.53045,33.6,55.187974946825996,0.5
76,68,1.394325,39.2,44.09376104347065,0.5
77,68,1.721025,30.8,60.8,0.5
78,68,1.394325,36.400000000000006,46.22479729709787,0.5
79,68,1.394325,36.400000000000006,46.11849415224607,0.5
80,68,1.394325,36.400000000000006,50.720801589344966,0.5
81,68,1.176525,39.2,20.0,0.5
82,68,1.394325,36.400000000000006,48.130712083572284,0.5
83,68,1.53045,33.6,54.22047604053665,0.5
84,68,1.176525,39.2,20.0,0.5
85,68,1.31265,30.8,20.799999999999997,0.5
86,68,1.53045,30.8,59.03900725257505,0.5
87,68,1.394325,36.400000000000006,49.66287768742516,0.5
88,68,1.721025,30.8,60.8,0.5
89,68,1.394325,36.400000000000006,45.158918006835115,0.5
90,68,1.53045,33.6,55.06251600413091,0.5
91,68,1.394325,36.400000000000006,45.158918006835115,0.5
92,68,1.53045,30.8,44.8,0.5
93,68,1.394325,36.400000000000006,48.76880538666316,0.5
94,68,1.53045,33.6,57.15885559107417,0.5
95,68,1.394325,36.400000000000006,48.130712083572284,0.5
96,68,1.721025,30.8,60.8,0.5
97,68,1.53045,33.6,53.3720756088302,0.5
98,68,1.721025,30.8,60.8,0.5
99,68,1.176525,39.2,20.0,0.5
100,68,1.53045,30.8,52.8,0.5
1,69,1.721025,30.8,60.8,0.5
2,69,1.721025,30.8,60.8,0.5
3,69,1.53045,33.6,56.4971052534165,0.5
4,69,1.721025,30.8,60.8,0.5
5,69,1.53045,33.6,52.207577606666426,0.5
6,69,1.53045,33.6,55.06251600413091,0.5
7,69,1.176525,39.2,20.0,0.5
8,69,1.285425,30.8,0.0,0.5
9,69,1.53045,33.6,52.311330450916685,0.5
10,69,1.394325,36.400000000000006,48.450049138711236,0.5
11,69,1.721025,30.8,60.8,0.5
12,69,1.53045,33.6,57.15885559107417,0.5
13,69,1.285425,30.8,0.0,0.5
14,69,1.721025,30.8,60.8,0.5
15,69,1.176525,39.2,20.0,0.5
16,69,1.721025,30.8,60.8,0.5
17,69,1.31265,30.8,20.799999999999997,0.5
18,69,1.53045,33.6,54.22047604053665,0.5
19,69,1.53045,33.6,53.3720756088302,0.5
20,69,1.285425,30.8,0.0,0.5
21,69,1.394325,36.400000000000006,48.130712083572284,0.5
22,69,1.53045,30.8,58.18163564155847,0.5
23,69,1.721025,30.8,60.8,0.5
24,69,1.53045,33.6,56.97135075039747,0.5
25,69,1.176525,39.2,20.0,0.5
26,69,1.394325,36.400000000000006,46.124500885469466,0.5
27,69,1.394325,36.400000000000006,45.158918006835115,0.5
28,69,1.721025,30.8,60.8,0.5
29,69,1.53045,33.6,51.581081469513,0.5
30,69,1.394325,36.400000000000006,47.82239038974227,0.5
31,69,1.394325,36.400000000000006,44.864562704142564,0.5
32,69,1.176525,39.2,20.0,0.5
33,69,1.285425,30.8,0.0,0.5
34,69,1.53045,30.8,59.03900725257505,0.5
35,69,1.721025,30.8,60.8,0.5
36,69,1.53045,30.8,52.8,0.5
37,69,1.285425,30.8,0.0,0.5
38,69,1.53045,33.6,55.37416479667144,0.5
39,69,1.394325,36.400000000000006,44.864562704142564,0.5
40,69,1.394325,36.400000000000006,48.450049138711236,0.5
41,69,1.285425,30.8,0.0,0.5
42,69,1.721025,30.8,60.8,0.5
43,69,1.285425,30.8,0.0,0.5
44,69,1.394325,39.2,42.159005205721314,0.5
45,69,1.394325,39.2,44.09376104347065,0.5
46,69,1.285425,30.8,0.0,0.5
47,69,1.721025,30.8,60.8,0.5
48,69,1.721025,30.8,60.8,0.5
49,69,1.285425,30.8,0.0,0.5
50,69,1.285425,30.8,0.0,0.5
51,69,1.176525,39.2,20.0,0.5
52,69,1.285425,30.8,0.0,0.5
53,69,1.394325,39.2,42.159005205721314,0.5
54,69,1.394325,36.400000000000006,49.66287768742516,0.5
55,69,1.285425,30.8,0.0,0.5
56,69,1.721025,30.8,60.8,0.5
57,69,1.53045,30.8,44.8,0.5
58,69,1.53045,30.8,44.8,0.5
59,69,1.53045,33.6,53.3720756088302,0.5
60,69,1.285425,30.8,0.0,0.5
61,69,1.31265,30.8,20.799999999999997,0.5
62,69,1.394325,36.400000000000006,48.76880538666316,0.5
63,69,1.721025,30.8,60.8,0.5
64,69,1.285425,30.8,0.0,0.5
65,69,1.53045,33.6,56.4971052534165,0.5
66,69,1.721025,30.8,60.8,0.5
67,69,1.394325,36.400000000000006,48.76880538666316,0.5
68,69,1.721025,30.8,60.8,0.5
69,69,1.53045,30.8,52.8,0.5
70,69,1.53045,33.6,55.896965434221954,0.5
71,69,1.394325,36.400000000000006,46.124500885469466,0.5
72,69,1.721025,30.8,60.8,0.5
73,69,1.721025,30.8,60.8,0.5
74,69,1.176525,39.2,20.0,0.5
75,69,1.53045,33.6,55.187974946825996,0.5
76,69,1.394325,39.2,44.09376104347065,0.5
77,69,1.721025,30.8,60.8,0.5
78,69,1.394325,36.400000000000006,46.22479729709787,0.5
79,69,1.394325,36.400000000000006,46.11849415224607,0.5
80,69,1.394325,36.400000000000006,50.720801589344966,0.5
81,69,1.176525,39.2,20.0,0.5
82,69,1.394325,36.400000000000006,48.130712083572284,0.5
83,69,1.53045,33.6,54.22047604053665,0.5
84,69,1.176525,39.2,20.0,0.5
85,69,1.31265,30.8,20.799999999999997,0.5
86,69,1.53045,30.8,59.03900725257505,0.5
87,69,1.394325,36.400000000000006,49.66287768742516,0.5
88,69,1.721025,30.8,60.8,0.5
89,69,1.394325,36.400000000000006,45.158918006835115,0.5
90,69,1.53045,33.6,55.06251600413091,0.5
91,69,1.394325,36.400000000000006,45.158918006835115,0.5
92,69,1.53045,30.8,44.8,0.5
93,69,1.394325,36.400000000000006,48.76880538666316,0.5
94,69,1.53045,33.6,57.15885559107417,0.5
95,69,1.394325,36.400000000000006,48.130712083572284,0.5
96,69,1.721025,30.8,60.8,0.5
97,69,1.53045,33.6,53.3720756088302,0.5
98,69,1.721025,30.8,60.8,0.5
99,69,1.176525,39.2,20.0,0.5
100,69,1.53045,30.8,52.8,0.5
1,70,1.721025,30.8,60.8,0.5
2,70,1.721025,30.8,60.8,0.5
3,70,1.53045,33.6,56.4971052534165,0.5
4,70,1.721025,30.8,60.8,0.5
5,70,1.53045,33.6,52.207577606666426,0.5
6,70,1.53045,33.6,55.06251600413091,0.5
7,70,1.176525,39.2,20.0,0.5
8,70,1.285425,30.8,0.0,0.5
9,70,1.53045,33.6,52.311330450916685,0.5
10,70,1.394325,36.400000000000006,48.450049138711236,0.5
11,70,1.721025,30.8,60.8,0.5
12,70,1.53045,33.6,57.15885559107417,0.5
13,70,1.285425,30.8,0.0,0.5
14,70,1.721025,30.8,60.8,0.5
15,70,1.176525,39.2,20.0,0.5
16,70,1.721025,30.8,60.8,0.5
17,70,1.31265,30.8,20.799999999999997,0.5
18,70,1.53045,33.6,54.22047604053665,0.5
19,70,1.53045,33.6,53.3720756088302,0.5
20,70,1.285425,30.8,0.0,0.5
21,70,1.394325,36.400000000000006,48.130712083572284,0.5
22,70,1.53045,30.8,58.18163564155847,0.5
23,70,1.721025,30.8,60.8,0.5
24,70,1.53045,33.6,56.97135075039747,0.5
25,70,1.176525,39.2,20.0,0.5
26,70,1.394325,36.400000000000006,46.124500885469466,0.5
27,70,1.394325,36.400000000000006,45.158918006835115,0.5
28,70,1.721025,30.8,60.8,0.5
29,70,1.53045,33.6,51.581081469513,0.5
30,70,1.394325,36.400000000000006,47.82239038974227,0.5
31,70,1.394325,36.400000000000006,44.864562704142564,0.5
32,70,1.176525,39.2,20.0,0.5
33,70,1.285425,30.8,0.0,0.5
34,70,1.53045,30.8,59.03900725257505,0.5
35,70,1.721025,30.8,60.8,0.5
36,70,1.53045,30.8,52.8,0.5
37,70,1.285425,30.8,0.0,0.5
38,70,1.53045,33.6,55.37416479667144,0.5
39,70,1.394325,36.400000000000006,44.864562704142564,0.5
40,70,1.394325,36.400000000000006,48.450049138711236,0.5
41,70,1.285425,30.8,0.0,0.5
42,70,1.721025,30.8,60.8,0.5
43,70,1.285425,30.8,0.0,0.5
44,70,1.394325,39.2,42.159005205721314,0.5
45,70,1.394325,39.2,44.09376104347065,0.5
46,70,1.285425,30.8,0.0,0.5
47,70,1.721025,30.8,60.8,0.5
48,70,1.721025,30.8,60.8,0.5
49,70,1.285425,30.8,0.0,0.5
50,70,1.285425,30.8,0.0,0.5
51,70,1.176525,39.2,20.0,0.5
52,70,1.285425,30.8,0.0,0.5
53,70,1.394325,39.2,42.159005205721314,0.5
54,70,1.394325,36.400000000000006,49.66287768742516,0.5
55,70,1.285425,30.8,0.0,0.5
56,70,1.721025,30.8,60.8,0.5
57,70,1.53045,30.8,44.8,0.5
58,70,1.53045,30.8,44.8,0.5
59,70,1.53045,33.6,53.3720756088302,0.5
60,70,1.285425,30.8,0.0,0.5
61,70,1.31265,30.8,20.799999999999997,0.5
62,70,1.394325,36.400000000000006,48.76880538666316,0.5
63,70,1.721025,30.8,60.8,0.5
64,70,1.285425,30.8,0.0,0.5
65,70,1.53045,33.6,56.4971052534165,0.5
66,70,1.721025,30.8,60.8,0.5
67,70,1.394325,36.400000000000006,48.76880538666316,0.5
68,70,1.721025,30.8,60.8,0.5
69,70,1.53045,30.8,52.8,0.5
70,70,1.53045,33.6,55.896965434221954,0.5
71,70,1.394325,36.400000000000006,46.124500885469466,0.5
72,70,1.721025,30.8,60.8,0.5
73,70,1.721025,30.8,60.8,0.5
74,70,1.176525,39.2,20.0,0.5
75,70,1.53045,33.6,55.187974946825996,0.5
76,70,1.394325,39.2,44.09376104347065,0.5
77,70,1.721025,30.8,60.8,0.5
78,70,1.394325,36.400000000000006,46.22479729709787,0.5
79,70,1.394325,36.400000000000006,46.11849415224607,0.5
80,70,1.394325,36.400000000000006,50.720801589344966,0.5
81,70,1.176525,39.2,20.0,0.5
82,70,1.394325,36.400000000000006,48.130712083572284,0.5
83,70,1.53045,33.6,54.22047604053665,0.5
84,70,1.176525,39.2,20.0,0.5
85,70,1.31265,30.8,20.799999999999997,0.5
86,70,1.53045,30.8,59.03900725257505,0.5
87,70,1.394325,36.400000000000006,49.66287768742516,0.5
88,70,1.721025,30.8,60.8,0.5
89,70,1.394325,36.400000000000006,45.158918006835115,0.5
90,70,1.53045,33.6,55.06251600413091,0.5
91,70,1.394325,36.400000000000006,45.158918006835115,0.5
92,70,1.53045,30.8,44.8,0.5
93,70,1.394325,36.400000000000006,48.76880538666316,0.5
94,70,1.53045,33.6,57.15885559107417,0.5
95,70,1.394325,36.400000000000006,48.130712083572284,0.5
96,70,1.721025,30.8,60.8,0.5
97,70,1.53045,33.6,53.3720756088302,0.5
98,70,1.721025,30.8,60.8,0.5
99,70,1.176525,39.2,20.0,0.5
100,70,1.53045,30.8,52.8,0.5
1,71,1.721025,30.8,60.8,0.5
2,71,1.721025,30.8,60.8,0.5
3,71,1.53045,33.6,57.4353932534165,0.5
4,71,1.721025,30.8,60.8,0.5
5,71,1.53045,33.6,53.51900960666643,0.5
6,71,1.53045,33.6,55.29708800413091,0.5
